262,00278,VOLTAGESIC 75,DICLOFENAC,75MG,MG/3ML,B/3 AMP de 3 ML,NULL,O,NULL,NULL,NULL,122.4,NULL,071,NULL,O,O,O,NULL,NULL,NULL,11904B00499,2008/10/02,,04B004,O,G
263,00279,PANAMOR,DICLOFENAC,75MG,MG/3ML,B/5 AMP de 3 ML,NULL,O,NULL,NULL,NULL,204,NULL,071,NULL,O,O,O,NULL,NULL,NULL,14604B00498,2008/10/02,,04B004,NULL,G
264,00280,REFEN,DICLOFENAC,75MG,ML/3 ML,B/5 AMP de 3 ML,NULL,O,NULL,NULL,NULL,204,NULL,071,NULL,O,O,O,NULL,NULL,NULL,16104B00498,2008/10/02,,04B004,NULL,G
265,00281,NACLOFEN,DICLOFENAC,75MG,MG,B/5 AMP de 3 ML,NULL,O,NULL,NULL,NULL,204,NULL,071,NULL,O,O,O,NULL,NULL,NULL,17004B00498,2008/10/02,,04B004,O,G
266,00282,NAKLOFEN,DICLOFENAC,75MG,NULL,B/5 AMP DE 3ML,NULL,O,NULL,NULL,NULL,204,NULL,071,NULL,O,O,O,NULL,NULL,NULL,17004B00499,2008/10/02,,04B004,NULL,G
267,00283,DICLOMEC,DICLOFENAC,75MG/3ML,MG/3ML,"B/2 AMP,",NULL,O,NULL,NULL,NULL,81.6,NULL,071,NULL,O,O,O,NULL,NULL,NULL,17704B00498,2008/10/02,,04B004,O,G
268,00284,DICLOMEC,DICLOFENAC,75MG/3ML,MG/3ML,B/4 AMP,NULL,O,NULL,NULL,NULL,163.2,NULL,071,NULL,O,O,O,NULL,NULL,NULL,17704B00498,2008/10/02,,04B004,NULL,G
269,00285,DICLOMEC,DICLOFENAC,75MG/3ML,MG/3ML,B/10 AMP,NULL,O,NULL,NULL,NULL,408,NULL,071,NULL,O,O,O,NULL,NULL,NULL,17704B00498,2008/10/02,,04B004,O,G
270,00286,ALMIRAL,DICLOFENAC,75MG,MG/ 3 ML,B/10 AMP de 3 ML,NULL,O,NULL,NULL,NULL,408,NULL,071,NULL,O,O,O,NULL,NULL,NULL,17804B00499,2008/10/02,,04B004,NULL,G
271,00287,ROFENAC,DICLOFENAC,75MG,MG/3ML,B/5 AMP de 3 ML,NULL,O,NULL,NULL,NULL,204,NULL,071,NULL,O,O,O,NULL,NULL,NULL,19004B00498,2008/10/02,,04B004,O,G
272,00288,VOTREX,DICLOFENAC,25MG,MG,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,00104B00597,2008/10/02,10,04B005,O,G
273,00289,DICLOREUM,DICLOFENAC,25MG,MG,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,01504B00597,2008/10/02,10,04B005,NULL,G
274,00290,VOLTUM,DICLOFENAC,25MG,NULL,B/30,NULL,O,NULL,NULL,NULL,138,NULL,156,NULL,O,O,O,NULL,NULL,NULL,03504B00500,2008/10/02,10,04B005,O,G
275,00291,DICLOMAX,DICLOFENAC,25MG,MG,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,04204B00598,2008/10/02,10,04B005,NULL,G
276,00292,DICLOGESIC,DICLOFENAC,25MG,MG,B/20,NULL,O,NULL,NULL,NULL,92,NULL,014,NULL,O,O,O,NULL,NULL,NULL,05504B00598,2008/10/02,10,04B005,O,G
277,00293,DICLOFENAC,DICLOFENAC,25MG,MG,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,06604B00598,2008/10/02,10,04B005,O,G
278,00294,VOLTARENE,DICLOFENAC,25 MG,NULL,B/30,NULL,O,NULL,NULL,NULL,138,NULL,155,NULL,O,O,O,NULL,NULL,NULL,06804B00597,2008/10/02,10,04B005,NULL,G
279,00295,VOLTARENE,DICLOFENAC,25MG,MG,B/15,NULL,O,NULL,NULL,NULL,69,NULL,014,NULL,O,O,O,NULL,NULL,NULL,06804B00599,2008/10/02,10,04B005,NULL,P
280,00296,DICLOFENAC,DICLOFENAC,25MG,MG,B/20,NULL,O,NULL,NULL,NULL,92,NULL,014,NULL,O,O,O,NULL,NULL,NULL,07104B00599,2008/10/02,10,04B005,NULL,G
281,00297,WERAFENAC,DICLOFENAC,25MG,MG,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,09004B00598,2008/10/02,10,04B005,NULL,G
282,00298,XENID,DICLOFENAC,25MG,MG,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,09404B00599,2008/10/02,10,04B005,NULL,G
283,00299,EPIFENAC 25,DICLOFENAC,25MG,MG,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,10904B00599,2008/10/02,10,04B005,O,G
284,00300,INFLA-BAN,DICLOFENAC,25MG,MG,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,11804B00598,2008/10/02,10,04B005,NULL,G
285,00301,PANAMOR,DICLOFENAC,25MG,MG,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,14604B00598,2008/10/02,10,04B005,NULL,G
286,00302,DIFEN 25,DICLOFENAC,25MG,MG,B/20,NULL,O,NULL,NULL,NULL,92,NULL,014,NULL,O,O,O,NULL,NULL,NULL,16604B00598,2008/10/02,10,04B005,O,G
287,00303,ROFENAC,DICLOFENAC,25MG,MG,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,19004B00598,2008/10/02,10,04B005,NULL,G
288,00304,DIFAL,DICLOFENAC,25MG,MG,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,19304B00599,2008/10/02,10,04B005,NULL,G
289,00305,COMAX,DICLOFENAC,25MG,NULL,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,NULL,O,O,O,NULL,NULL,NULL,22504B00599,2008/10/02,10,04B005,O,G
290,00306,RUFENAL,DICLOFENAC SODIQUE,25MG,MG,B/20,NULL,O,2005/02/01,NULL,NULL,92,NULL,014,NULL,O,O,O,NULL,NULL,NULL,25804B00505,2008/10/02,10,04B005,NULL,G
291,00307,BIOFENAC,DICLOFENAC SODIQUE,25MG,NULL,B/30,NULL,O,NULL,NULL,NULL,138,NULL,014,C,O,O,O,NULL,NULL,NULL,27604B00503,2008/10/02,10,04B005,O,G
292,00308,VOTREX,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,00104B00697,NULL,10,04B006,NULL,G
293,00309,DICLOREUM,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,01504B00697,NULL,10,04B006,NULL,G
294,00310,VOLTUM,DICLOFENAC,50MG,NULL,B/30,NULL,O,NULL,NULL,NULL,180,NULL,156,NULL,O,O,O,NULL,NULL,NULL,03504B00600,NULL,10,04B006,NULL,G
295,00311,DICLOFAL,DICLOFENAC,50MG,MG,B/30,NULL,O,1998/03/25,NULL,NULL,180,NULL,014,NULL,O,O,O,NULL,NULL,NULL,03904B00698,NULL,10,04B006,NULL,G
296,00312,DICLOMAX,DICLOFENAC,50MG,MG,B/30,NULL,O,NULL,NULL,NULL,180,NULL,014,NULL,O,O,O,NULL,NULL,NULL,04204B00698,NULL,10,04B006,NULL,G
297,00313,DICLOGESIC,"DICLOFENAC, SODIUM",50 MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,352,NULL,O,O,O,213,NULL,NULL,05504B00618,2008/10/02,10,04B006,NULL,G
298,00314,OLFEN-50,DICLOFENAC,50MG,MG,B/20,NULL,O,2004/11/21,NULL,NULL,120,NULL,155,NULL,O,O,O,NULL,NULL,NULL,06504B00604,NULL,10,04B006,NULL,G
299,00315,DICLOFENAC,DICLOFENAC,50MG,NULL,B/30,NULL,O,NULL,NULL,NULL,180,NULL,014,NULL,O,O,O,NULL,NULL,NULL,06604B00600,NULL,10,04B006,O,G
300,00316,VOLTARENE,DICLOFENAC,50MG,MG,B/30,NULL,O,NULL,NULL,NULL,180,NULL,014,NULL,O,O,O,NULL,NULL,NULL,06804B00698,NULL,10,04B006,NULL,P
301,00317,DICLOFENAC,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,07104B00699,NULL,10,04B006,NULL,G
302,00318,LADOFENAC,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,213,NULL,NULL,07904B00698,NULL,10,04B006,NULL,G
303,00319,WERAFENAC,DICLOFENAC,50MG,MG,B/30,NULL,O,NULL,NULL,NULL,180,NULL,014,NULL,O,O,O,NULL,NULL,NULL,09004B00698,NULL,10,04B006,NULL,G
304,00320,XENID,DICLOFENAC,50MG,MG,B/30,NULL,O,NULL,NULL,NULL,180,NULL,014,NULL,O,O,O,NULL,NULL,NULL,09404B00699,NULL,10,04B006,NULL,G
305,00321,OPTIFEN,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,09804B00699,NULL,10,04B006,NULL,G
306,00322,GROFENAC,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,10004B00698,NULL,10,04B006,NULL,G
307,00323,EPIFENAC 50,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,10904B00699,NULL,10,04B006,NULL,G
308,00324,INFLA-BAN,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,11804B00698,NULL,10,04B006,NULL,G
309,00325,DICLOFENAC   LLORENS,DICLOFENAC SODIQUE,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,13904B00699,NULL,10,04B006,NULL,G
310,00326,PANAMOR AT 50,DICLOFENAC,50MG,MG,B/30,NULL,O,NULL,NULL,NULL,180,NULL,014,NULL,O,O,O,NULL,NULL,NULL,14604B00698,NULL,10,04B006,NULL,G
311,00327,DICLOFENACO RATIOPHARM,DICLOFENAC,50MG,MG,B/30,NULL,O,NULL,NULL,NULL,180,NULL,014,NULL,O,O,O,NULL,NULL,NULL,15604B00699,NULL,10,04B006,O,G
312,00328,REFEN,DICLOFENAC SODIQUE,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,143,NULL,O,O,O,NULL,NULL,NULL,16104B00699,NULL,10,04B006,NULL,G
313,00329,DIFEN 50,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,16604B00698,NULL,10,04B006,NULL,G
314,00330,DICLOFEN,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,17404B00698,NULL,10,04B006,NULL,G
315,00331,ALMIRAL,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,17804B00699,NULL,10,04B006,NULL,G
316,00332,ROFENAC,DICLOFENAC,50MG,MG,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,19004B00698,NULL,10,04B006,NULL,G
317,00333,DIFAL,DICLOFENAC,50MG,MG,B/30,NULL,O,NULL,NULL,NULL,180,NULL,014,NULL,O,O,O,NULL,NULL,NULL,19304B00699,NULL,10,04B006,NULL,G
318,00334,COMAX,DICLOFENAC,50MG,NULL,B/20,NULL,O,NULL,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,22504B00699,NULL,10,04B006,NULL,G
319,00335,RUFENAL,DICLOFENAC,50MG,MG,B/20,NULL,O,2004/08/01,NULL,NULL,120,NULL,014,NULL,O,O,O,NULL,NULL,NULL,25804B00604,NULL,10,04B006,NULL,G
320,00336,BIOFENAC,DICLOFENAC SODIQUE,50MG,NULL,B/30,NULL,O,2015/03/03,NULL,NULL,180,NULL,352,C,O,O,O,213,NULL,NULL,26304B00615,2008/10/02,10,04B006,O,G
321,00337,FLOVENAC,DICLOFENAC DE SODIUM,50MG,MG,B/20,NULL,O,2005/01/08,NULL,NULL,120,NULL,156,NULL,O,O,O,NULL,NULL,NULL,29304B00605,NULL,10,04B006,O,G
322,00338,GEOFENAC,DICLOFENAC SODIQUE,50MG,NULL,B/20,NULL,O,NULL,NULL,NULL,120,NULL,352,NULL,O,O,O,213,NULL,NULL,30404B00617,2008/10/02,10,04B006,O,G
323,00339,VOTREX RETARD,DICLOFENAC,100 MG,NULL,B/10,NULL,O,NULL,NULL,NULL,140,NULL,173,NULL,NULL,NULL,O,NULL,NULL,NULL,00104B00701,NULL,10,04B007,NULL,G
324,00340,VOTREX RETARD,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,140,NULL,027,NULL,O,O,O,NULL,NULL,NULL,00104B00797,NULL,10,04B007,NULL,G
325,00341,DICLOREUM,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,140,NULL,014,NULL,O,O,O,NULL,NULL,NULL,01504B00797,NULL,10,04B007,O,G
326,00342,DEDOLOR,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,140,NULL,027,NULL,O,O,O,NULL,NULL,NULL,03404B00799,NULL,10,04B007,NULL,G
327,00343,VOLTUM,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,140,NULL,027,NULL,O,O,O,NULL,NULL,NULL,03504B00798,NULL,10,04B007,NULL,G
328,00344,DICLOMAX,DICLOFENAC,100MG,MG,B/15,NULL,O,NULL,NULL,NULL,210,NULL,014,NULL,O,O,O,NULL,NULL,NULL,04204B00798,NULL,10,04B007,NULL,G
329,00345,DICLOGESIC RETARD,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,140,NULL,014,NULL,O,O,O,NULL,NULL,NULL,05504B00798,NULL,10,04B007,NULL,G
330,00346,FLOGOFENAC,DICLOFENAC,100MG,MG,B/7,NULL,O,NULL,NULL,NULL,98,NULL,007,NULL,O,O,O,NULL,NULL,NULL,06604B00798,NULL,10,04B007,NULL,G
331,00347,VOLTARENE LP,DICLOFENAC,100MG,MG,B/15,NULL,O,NULL,NULL,NULL,210,NULL,164,NULL,O,O,O,NULL,NULL,NULL,06804B00797,NULL,10,04B007,NULL,P
332,00348,LADOFENAC,DICLOFENAC,100MG,MG,B/20,NULL,O,NULL,NULL,NULL,280,NULL,014,NULL,O,O,O,213,NULL,NULL,07904B00798,NULL,10,04B007,O,G
333,00349,OPTIFEN,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,140,NULL,014,NULL,O,O,O,NULL,NULL,NULL,09804B00799,NULL,10,04B007,NULL,G
334,00350,GROFENAC,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,140,NULL,014,NULL,O,O,O,NULL,NULL,NULL,10004B00798,NULL,10,04B007,NULL,G
335,00351,INFLA-BAN,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,140,NULL,014,NULL,O,O,O,NULL,NULL,NULL,11804B00798,NULL,10,04B007,NULL,G
336,00352,REFEN,DICLOFENAC SODIQUE,100MG,MG,B/20,NULL,O,NULL,NULL,NULL,280,NULL,143,NULL,O,O,O,NULL,NULL,NULL,16104B00799,NULL,10,04B007,O,G
337,00353,ROFENAC LP,"DICLOFENAC, SODIQUE",100MG,MG,B/10,NULL,O,NULL,NULL,NULL,140,NULL,299,NULL,O,O,O,INDE,NULL,NULL,19004B00717,2008/10/02,10,04B007,NULL,G
338,00354,DICLOFENAC STADA RETARD,DICLOFENAC,100 MG,NULL,B/20,NULL,O,NULL,NULL,NULL,280,NULL,173,NULL,NULL,NULL,O,NULL,NULL,NULL,24704B00702,NULL,10,04B007,NULL,G
339,00355,BIOFENAC,"DICLOFENAC, SODIQUE",100MG,NULL,BTE/20,NULL,O,2003/03/22,NULL,NULL,280,NULL,299,C,O,O,O,213,NULL,NULL,26304B00716,2008/10/02,10,04B007,O,G
340,00356,OLFEN-100 SR,DICLIFENAC SODIQUE,100MG,NULL,B/10,NULL,O,NULL,NULL,NULL,140,NULL,175,C,O,O,O,NULL,NULL,NULL,28304B00703,NULL,10,04B007,NULL,G
341,00357,FLOVENAC LP,DICLOFENAC DE SODIUM,100MG,MG,B/10,NULL,O,2005/01/08,NULL,NULL,140,NULL,164,NULL,O,O,O,NULL,NULL,NULL,29304B00705,NULL,10,04B007,NULL,G
342,00358,GEOFENAC,DICLOFENAC DE SODIUM,100MG,NULL,B/10,NULL,O,NULL,NULL,NULL,140,NULL,204,NULL,O,O,O,NULL,NULL,NULL,30404B00704,NULL,10,04B007,NULL,G
343,00359,VOTREX,DICLOFENAC SODIQUE,25MG,NULL,B/10,NULL,O,NULL,NULL,NULL,56.8,NULL,084,C,O,O,O,213,NULL,NULL,00104B00803,NULL,,04B008,NULL,G
344,00360,CLOFENAL,DICLOFENAC,25MG,MG,B/10,NULL,O,NULL,NULL,NULL,56.8,NULL,084,NULL,O,O,O,213,NULL,NULL,00304B00899,NULL,,04B008,O,G
345,00361,CROFENAC,DICLOFENAC,25MG,NULL,B/10,NULL,O,NULL,NULL,NULL,56.8,NULL,084,NULL,O,O,O,NULL,NULL,NULL,01204B00899,NULL,,04B008,NULL,G
346,00362,DICLOFENIL ENFANT,DICLOFENAC,25MG,MG,B/10,NULL,O,2005/10/12,NULL,NULL,56.8,NULL,084,NULL,O,O,O,213,NULL,NULL,02604B00805,NULL,,04B008,O,G
347,00363,DICLOFENAC TEDEC,DICLOFENAC,25MG,MG,B/10,NULL,O,NULL,NULL,NULL,56.8,NULL,084,NULL,O,O,O,NULL,NULL,NULL,03804B00897,NULL,,04B008,NULL,G
348,00364,DICLOMAX,DICLOFENAC,25MG,MG,B/10,NULL,O,NULL,NULL,NULL,56.8,NULL,084,NULL,O,O,O,NULL,NULL,NULL,04204B00898,NULL,,04B008,NULL,G
349,00365,DICLOFENAC,DICLOFENAC,25MG,MG,B/10,NULL,O,NULL,NULL,NULL,56.8,NULL,084,NULL,O,O,O,NULL,NULL,NULL,06604B00898,NULL,,04B008,NULL,G
350,00366,VOLTARENE,DICLOFENAC,25MG,MG,B/10,NULL,O,NULL,NULL,NULL,56.8,NULL,086,NULL,O,O,O,NULL,NULL,NULL,06804B00897,NULL,,04B008,NULL,P
351,00367,XENID,DICLOFENAC,25MG,MG,B/10,NULL,O,NULL,NULL,NULL,56.8,NULL,084,NULL,O,O,O,NULL,NULL,NULL,09404B00899,NULL,,04B008,NULL,G
352,00368,PANAMOR,DICLOFENAC,25MG,MG,B/5,NULL,O,NULL,NULL,NULL,28.4,NULL,084,NULL,O,O,O,NULL,NULL,NULL,14604B00898,NULL,,04B008,NULL,G
353,00369,DICLO 25,DICLOFENAC SODIQUE,25MG,NULL,B/10,NULL,O,NULL,NULL,NULL,56.8,NULL,084,NULL,O,O,O,NULL,NULL,NULL,18504B00803,NULL,,04B008,NULL,G
354,00370,DIFAL,DICLOFENAC,25MG,MG,B/10,NULL,O,NULL,NULL,NULL,56.8,NULL,084,NULL,O,O,O,NULL,NULL,NULL,19304B00899,NULL,,04B008,NULL,G
355,00371,VOLTAMED,DICLOFENAC,25 MG,NULL,B/10,NULL,O,NULL,NULL,NULL,56.8,NULL,084,NULL,NULL,NULL,O,NULL,NULL,NULL,24304B00801,NULL,,04B008,O,G
356,00372,VOTREX,DICLOFENAC SODIQUE,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,213,NULL,NULL,00104B00997,NULL,,04B009,NULL,G
357,00373,VOTREX,DICLOFENAC SODIQUE,100MG,MG,B/6,NULL,O,NULL,NULL,NULL,52.56,NULL,084,NULL,O,O,O,213,NULL,NULL,00104B00997,NULL,,04B009,NULL,G
358,00374,CLOFENAL,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,213,NULL,NULL,00304B00998,NULL,,04B009,O,G
359,00375,DICLOFENIL,DICLOFENAC,100 MG,NULL,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,NULL,NULL,O,213,NULL,NULL,02604B00901,NULL,,04B009,O,G
360,00376,VOLTUM,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,213,NULL,NULL,03504B00998,NULL,,04B009,NULL,G
361,00377,DICLOFENAC TEDEC,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,NULL,NULL,NULL,03804B00997,NULL,,04B009,NULL,G
362,00378,DYCLOMAX,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,NULL,NULL,NULL,04204B00998,NULL,,04B009,NULL,G
363,00379,DICLOGESIC,DICLOFENAC,100MG,MG,B/5,NULL,O,NULL,NULL,NULL,43.8,NULL,084,NULL,O,O,O,NULL,NULL,NULL,05504B00999,NULL,,04B009,NULL,G
364,00380,FLOGOFENAC,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,NULL,NULL,NULL,06604B00997,NULL,,04B009,NULL,G
365,00381,VOLTARENE,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,NULL,NULL,NULL,06804B00997,NULL,,04B009,NULL,P
366,00382,WERAFENAC,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,NULL,NULL,NULL,09004B00999,NULL,,04B009,NULL,G
367,00383,XENID,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,NULL,NULL,NULL,09404B00999,NULL,,04B009,NULL,G
368,00384,OPTIFEN,DICLOFENAC,100MG,MG,B/5,NULL,O,NULL,NULL,NULL,43.8,NULL,084,NULL,O,O,O,NULL,NULL,NULL,09804B00999,NULL,,04B009,NULL,G
369,00385,INFLA-BAN,DICLOFENAC,100MG,MG,B/5,NULL,O,NULL,NULL,NULL,43.8,NULL,084,NULL,O,O,O,NULL,NULL,NULL,11804B00998,NULL,,04B009,NULL,G
370,00386,DICLOFENAC   LLORENS,DICLOFENAC SODIQUE,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,NULL,NULL,NULL,13904B00999,NULL,,04B009,NULL,G
371,00387,PANAMOR,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,NULL,NULL,NULL,14604B00998,NULL,,04B009,NULL,G
372,00388,DICLOFENACO RATIOPHARM,DICLOFENAC,100MG,MG,B/12,NULL,O,NULL,NULL,NULL,105.12,NULL,084,NULL,O,O,O,NULL,NULL,NULL,15604B00999,NULL,,04B009,NULL,G
373,00389,ALMIRAL,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,NULL,NULL,NULL,17804B00999,NULL,,04B009,NULL,G
374,00390,DICLOFENAC,DICLOFENAC,100 MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,NULL,NULL,O,213,NULL,NULL,18504B00901,NULL,,04B009,NULL,G
375,00391,DIFAL,DICLOFENAC,100MG,MG,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,NULL,NULL,NULL,19304B00999,NULL,,04B009,NULL,G
376,00392,FENAQUENE,DICLOFENAC,100MG,NULL,B/10,NULL,O,NULL,NULL,NULL,87.6,NULL,084,NULL,O,O,O,213,NULL,NULL,23104B00900,NULL,,04B009,NULL,G
377,00393,FENAQUENE,DICLOFENAC SODIQUE,100MG,NULL,B/10,NULL,O,2004/03/03,NULL,NULL,87.6,NULL,084,NULL,O,O,O,213,NULL,NULL,23104B00904,NULL,,04B009,NULL,G
378,00394,BIOFENAC,DICLOFENAC,100MG,MG,B/10,NULL,O,2005/08/13,NULL,NULL,87.6,NULL,084,NULL,O,O,O,213,NULL,NULL,26304B00905,NULL,,04B009,NULL,G
379,00395,PHLOGOREN,DICLOFENAC SODIQUE,100MG,MG,B/10,NULL,O,2005/03/06,NULL,NULL,87.6,NULL,084,NULL,O,O,O,NULL,NULL,NULL,31004B00905,NULL,,04B009,NULL,G
380,00396,NOVAMAL,IBUPROFENE,400,MG,B/30,NULL,O,NULL,NULL,NULL,235.5,NULL,014,NULL,O,O,O,NULL,NULL,NULL,01304B01098,NULL,10,04B010,NULL,G
381,00397,BALKAPROFEN,IBUPROFENE,400,MG,B/20,NULL,O,NULL,NULL,NULL,157,NULL,014,NULL,O,O,O,NULL,NULL,NULL,11804B01098,NULL,10,04B010,O,G
382,00398,RUPAN,IBUPROFENE,400MG,NULL,B/30,NULL,O,NULL,NULL,NULL,235.5,NULL,014,NULL,O,O,O,NULL,NULL,NULL,17804B01099,NULL,10,04B010,O,G
383,00399,SAPOFEN,IBUPROFENE,400,MG,B/20,NULL,O,NULL,NULL,NULL,157,NULL,014,NULL,O,O,O,NULL,NULL,NULL,19004B01098,NULL,10,04B010,O,G
384,00400,JAZOFEN,IBUPROFENE,400MG,NULL,B/30,NULL,O,NULL,NULL,NULL,235.5,NULL,014,NULL,O,O,O,NULL,NULL,NULL,22504B01000,NULL,10,04B010,O,G
385,00401,BIOFENE,IBUPROFENE,400MG,NULL,B/30,NULL,O,NULL,NULL,NULL,235.5,NULL,014,NULL,O,O,O,NULL,NULL,NULL,23304B01000,NULL,10,04B010,NULL,G
386,00402,IBUMAL,IBUPROFENE,400MG,MG,B/15,NULL,O,2005/05/28,NULL,NULL,117.75,NULL,143,NULL,O,O,O,213,NULL,NULL,28404B01005,NULL,10,04B010,NULL,G
387,00403,ANTARENE G¿,IBUPROFENE,400MG,MG,B/30,NULL,O,2005/05/08,NULL,NULL,235.5,NULL,143,NULL,O,O,O,NULL,NULL,NULL,31804B01005,NULL,10,04B010,NULL,G
388,00404,IBUMAL,IBUPROFENE,500 MG,NULL,B/10,NULL,O,NULL,NULL,NULL,130,NULL,084,NULL,O,O,O,213,NULL,NULL,00304B01299,2010/03/13,,04B012,NULL,G
389,00405,CROVIMAL,IBUPROFENE,500,MG,B/12,NULL,O,NULL,NULL,NULL,156,NULL,084,NULL,O,O,O,NULL,NULL,NULL,01204B01298,2010/03/13,,04B012,NULL,G
390,00406,NSAID,INDOMETACINE,25,MG,B/30,NULL,O,NULL,NULL,NULL,180,NULL,027,NULL,O,O,O,NULL,NULL,NULL,00104B01397,2012/05/29,10,04B013,NULL,G
391,00407,INDOMET,INDOMETACINE,25,MG,B/30,NULL,O,NULL,NULL,NULL,180,NULL,027,NULL,O,O,O,213,NULL,NULL,00304B01398,2012/05/29,10,04B013,NULL,G
392,00408,ARTROLIFE,INDOMETACINE,25,MG,B/30,NULL,O,NULL,NULL,NULL,180,NULL,027,NULL,O,O,O,NULL,NULL,NULL,01004B01398,2012/05/29,10,04B013,NULL,G
