nc_10602,ACETYLSALICYLIQUE ACIDE,dci_247,ACEPRAL-L ENFANTS,ACETYLSALICYLATE DE LYSINE,00303A02408,PDRE.SOL.BUV.,250MG/SACHET,B/20,NULL,O,O,,,213,,,Gé,,,,,N/A,med_13534,2,med_13912
nc_10603,ACETYLSALICYLIQUE ACIDE,dci_247,ACEPRAL-L NOURRISSON,ACIDE ACETYLSALICYLIQUE,00303A10408,PDR.SOL.BUV.SACHET,100MG DE DL-LYSINE ¿ 180MG,BTE/20,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13535,2,med_13913
nc_10604,ACIDE FOLIQUE,dci_284,ACIDE FOLIQUE-API,ACIDE FOLIQUE OU VITAMINE B9,34812E02015,COMP.,5 MG,BTE/20,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13545,3,med_13914
nc_10605,ACARBOSE,dci_220,ACORBAY,ACARBOSE,41814A13616,COMP.,50 MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13521,3,med_13915
nc_10606,MORPHINE,dci_2653,ACTISKENAN,MORPHINE SULFATE,00103X00412,GLES.LP.,10 MG,B/14,NULL,NULL,O,,,NULL,,,Ré,,,,,N/A,med_14210,3,med_13916
nc_10607,RISEDRONIQUE ACIDE,dci_3922,ACTONEL ONCE  AWEEK,RISEDRONATE MONOSODIQUE,23021D04604,COMP.PELLI,35MG,B/4,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_14359,3,med_13917
nc_10608,INSULINE,dci_3048,ACTRAPID HM PENFIL,INSULINE RAPIDE HUMAINE POUR STYLO,06914B15398,SOL.INJ.,100UI/ML,"B/5 CART/1,5ML/3ML",NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_14055,5,med_13918
nc_10609,ADAPALENE,dci_344,ADAFERIN,ADAPALENE,41807B10918,GEL P/APPL CUTANEE,"0,1 %",TUBE/30 G,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13556,6,med_13919
nc_10610,NIFEDIPINE,dci_2712,ADALATE LP,NIFEDIPINE LP,12406B01898,COMP.LP.,20,B/60,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_14229,3,med_13920
nc_10611,ADAPALENE,dci_344,ADAPALENE  NOVAGENERICS,ADAPALENE,14907B10913,GEL.APPL.LOCALE,"0,1%",TUBE/30 G,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13555,6,med_13921
nc_10612,IBUPROFENE,dci_2914,ADFEN,IBUPROFENE,470/04 B 010/20,COMP PELL,400MG,B/20,LISTE II AVERIFIER,HOP,OFF,,MM (SARL LABORATOIRES MM),213,43955,43955,Gé,F,24MOIS,,,D,med_14032,3,med_13922
nc_10612,IBUPROFENE,dci_2914,ADFEN,IBUPROFENE,470/04 B 040/20,COMP PELL,200MG,B/20,,HOP,OFF,,MM (SARL LABORATOIRES MM),213,43955,43955,Gé,F,24MOIS,,,D,med_14030,3,med_13923
nc_10612,IBUPROFENE,dci_2914,ADFEN,IBUPROFENE,470/04 B 042/20,SUSP BUV,2MG/ML (100MG/5ML),FL./180ML+ SERINGUE GRADUEE,,HOP,OFF,,MM (SARL LABORATOIRES MM),213,43955,43955,Gé,F,24MOIS,,,D,med_14035,2,med_13924
nc_10613,KETOTIFENE,dci_3145,ALERFENE,KETOTIFENE,00320A01398,SOLUTE BUV.,1MG/5ML,FL/125 ML,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_14095,2,med_13925
nc_10613,KETOTIFENE,dci_3145,ALERFENE,KETOTIFENE,28420A01203,COMP.,1MG,B/30,NULL,O,O,,,213,,,Gé,,,,,N/A,med_14096,3,med_13926
nc_10614,PARACETAMOL,dci_3441,ALGIMOL NOURRISSON,PARACETAMOL,02603B09405,SUPPO.,120MG,B/10,NULL,O,O,,,213,,,Gé,,,,,N/A,med_14263,9,med_13927
nc_10615,PARACETAMOL,dci_3441,ALGIMOL PEDIATRIQUE,PARACETAMOL,02603B06105,SOL.BUV.,3%,FL/90ML,NULL,O,O,,,213,,,Gé,,,,,N/A,med_14266,2,med_13928
nc_10616,ALLOPURINOL,dci_63,ALLOPURINOL RATIOPHARM,ALLOPURINOL,08121B00798,CAPS.,100,B/28,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13563,3,med_13929
nc_10616,ALLOPURINOL,dci_63,ALLOPURINOL RATIOPHARM,ALLOPURINOL,08121B00898,CAPS.,300,B/28,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13564,3,med_13930
nc_10617,CHYMOTRYPSINE,dci_1513,ALPHA- TRYPSINE,CHYMOSTRPSINE,00321A00298,PDE.DERM.,5400,T/20 G,NULL,O,O,,,213,,,Gé,,,,,N/A,med_13783,6,med_13931
nc_10618,CHYMOTRYPSINE,dci_1513,ALPHA-TRIPSINE,CHYMOTRYPSINE,00321A00297,PDE.DERM.,5400 UAE,T/20 G,NULL,O,O,,,213,,,Gé,,,,,N/A,med_13782,6,med_13932
nc_10619,ALLOPURINOL,dci_63,ALURIC 300,ALLOPURINOL,12121B00805,COMP.,300MG,B/20,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13560,3,med_13933
nc_10620,GLIMEPIRIDE,dci_2375,AMARINE 4,GLIMEPIRIDE,12114A19006,COMP.,4MG,B/30,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13991,3,med_13934
nc_10621,FLUCONAZOLE,dci_2227,AMIKOZ,FLUCONAZOLE,26813R15513,GLES.,50 MG,BTE/03,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13949,3,med_13935
nc_10621,FLUCONAZOLE,dci_2227,AMIKOZ,FLUCONAZOLE,26813R25806,GLES.,150MG,B/1,NULL,O,O,,,213,,,Gé,,,,,N/A,med_13945,3,med_13936
nc_10621,FLUCONAZOLE,dci_2227,AMIKOZ,FLUCONOZOLE,26813R15506,GLES.,50MG,B/7,NULL,O,O,,,213,,,Gé,,,,,N/A,med_13946,3,med_13937
nc_10622,AMIODARONE,dci_531,AMIODARONE  HUP,"AMIODARONE, CHLORHYDRATE",38006D04114,COMP.SEC.,200 MG,BTE /30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13569,3,med_13938
nc_10623,AMIODARONE,dci_531,AMIODARONE HCL,AMIODARONE,17806D04198,COMP.,200,B/30,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13571,3,med_13939
nc_10624,AMIODARONE,dci_531,AMIODARONE MERCK,AMIODARONE,23906D04107,COMP.,200 MG,B/30,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13570,3,med_13940
nc_10625,AMISULPRIDE,dci_532,AMIPIRIDE,AMISULPRIDE,09716D09420,COMP.SEC.,200 MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13573,3,med_13941
nc_10626,AMISULPRIDE,dci_532,AMIPRIDE,AMISULPRIDE,097/16 D 094/20,COMP SEC,200MG,B/30,LISTE I,HOP,OFF,,SANAMED SARL,213,MANQUE DATE,,Gé,F,24MOIS,,,D,med_13572,3,med_13942
nc_10627,AMITRIPTYLINE,dci_533,AMITRYPTILLINE,AMITRYPTILLINE,00216A00398,SOLUTE BUV.,4,FL/20 ML,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13574,2,med_13943
nc_10628,AMLODIPINE,dci_535,AMLODIPINE WINTHROP,"AMLODIPINE,S/F B¿SILATE",42806B24312,COMP.SEC.,10MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13583,3,med_13944
nc_10628,AMLODIPINE,dci_535,AMLODIPINE WINTHROP,"AMPLODIPINE,S/F DE BESYLATE",42806B12312,COMP.,5MG,BTE/60,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13578,3,med_13945
nc_10629,AMOXICILLINE,dci_541,AMODEX G¿,AMOXICILLINE,32313G22008,PDRE.SUSP.BUV.,500MG/5ML,FL/60ML,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13597,2,med_13946
nc_10630,AMOXICILLINE,dci_541,AMODEX-G,AMOXICILLINE,32313G23004,COMP.DISPERSIBL,1G,B/14,NULL,O,O,,,213,,,Gé,,,,,N/A,med_13596,3,med_13947
nc_10631,AMOXICILLINE,dci_541,AMODEX-GE,AMODEX-GE,26913G23004,COMP.DISPERSIBL,1G,B/6,NULL,O,O,,,213,,,Gé,,,,,N/A,med_13588,3,med_13948
nc_10631,AMOXICILLINE,dci_541,AMODEX-GE,AMOXICILLINE,26913G04504,GLES.,500MG,B/12,NULL,O,O,,,213,,,Gé,,,,,N/A,med_13594,3,med_13949
nc_10631,AMOXICILLINE,dci_541,AMODEX-GE,AMOXICILLINE,26913G04704,PDRE.SUSP.BUV.,250MG/5ML,FL/60 ML,NULL,O,O,,,213,,,Gé,,,,,N/A,med_13591,2,med_13950
nc_10632,AMOXICILLINE,dci_541,AMOXICILLINE  BIOGARAN,AMOXICILLINE,29513G26804,SOL.BUV.SACHET,1G,B/6,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13590,2,med_13951
nc_10633,AMOXICILLINE,dci_541,AMOXICILLINE SOLVAY,AMOXICILLINE,03113G04298,PDRE.SOL.INJ.,500,B/1+1,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13589,5,med_13952
nc_10633,AMOXICILLINE,dci_541,AMOXICILLINE SOLVAY,AMOXICILLINE,03113G04398,PDRE.SOL.INJ.,1G,B/1+1,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13592,5,med_13953
nc_10634,AMOXICILLINE ET INHIBITEUR D'ENZYME,dci_542,AMOXICILLINE/ACIDE CLAVULANIQUE SANDOZ,AMOXICILLINE/ACIDE CLAVULANIQUE,08013G18109,PDRE.SUSP.BUV.,"100MG/12,5MG/ML",FL/30ML,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13599,2,med_13954
nc_10634,AMOXICILLINE ET INHIBITEUR D'ENZYME,dci_542,AMOXICILLINE/ACIDE CLAVULANIQUE SANDOZ,AMOXICILLINE/ACIDE CLAVULANIQUE,08013G18109,PDRE.SUSP.BUV.,"100MG/12,5MG/ML",FL/60ML,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13604,2,med_13955
nc_10634,AMOXICILLINE ET INHIBITEUR D'ENZYME,dci_542,AMOXICILLINE/ACIDE CLAVULANIQUE SANDOZ,AMOXICILLINE/ACIDE CLAVULANIQUE,08013G24509,COMP.PELLI,"500MG/62,5MG",B/16,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13602,3,med_13956
nc_10634,AMOXICILLINE ET INHIBITEUR D'ENZYME,dci_542,AMOXICILLINE/ACIDE CLAVULANIQUE SANDOZ,AMOXICILLINE/ACIDE CLAVULANIQUE,08013G24509,COMP.PELLI,"500MG/62,5MG",B/24,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13603,3,med_13957
nc_10634,AMOXICILLINE ET INHIBITEUR D'ENZYME,dci_542,AMOXICILLINE/ACIDE CLAVULANIQUE SANDOZ,AMOXICILLINE/ACIDE CLAVULANIQUE,08013G26909,PDRE SUSP BUV SACHET,1G/125MG/SACHET-DOSE,B/12,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13610,2,med_13958
nc_10634,AMOXICILLINE ET INHIBITEUR D'ENZYME,dci_542,AMOXICILLINE/ACIDE CLAVULANIQUE SANDOZ,AMOXICILLINE/ACIDE CLAVULANIQUE,08013G26909,PDRE SUSP BUV SACHET,1G/125MG/SACHET-DOSE,B/8,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13605,2,med_13959
nc_10635,AMITRIPTYLINE,dci_533,AMYSOL,AMITRYPTILLINE,18816A00199,COMP.,25MG,B/60,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13575,3,med_13960
nc_10636,ANASTROZOLE,dci_569,ANASTROZOLE UPC,ANASTROZOLE,285/09 B 139/20,COMP PELL,1MG,B/30,LISTE I,HOP,OFF,,UNION PHARMACEUTIQUE CONSTANTINOISE (UPC),213,43908,43908,Gé,F,24 MOIS,,,D,med_13611,3,med_13961
nc_10637,BETAHISTINE,dci_1188,ANATAX,BETAHISTINE DICHLORHYDRATE,352/18 C 007/19,COMP,8MG,B/20,LISTE I,HOP,OFF,,EL KENDI INDUSTRIE DU MEDICAMENT,213,43829,43829,Gé,F,24MOIS,,,D,med_13694,3,med_13964
nc_10637,BETAHISTINE,dci_1188,ANATAX,BETAHISTINE DICHLORHYDRATE,352/18 C 024/19,COMP,24MG,B/60,LISTE I,HOP,OFF,,EL KENDI INDUSTRIE DU MEDICAMENT,213,43829,43829,Gé,F,24MOIS,,,D,med_13695,3,med_13962
nc_10637,BETAHISTINE,dci_1188,ANATAX,BETAHISTINE DICHLORHYDRATE,352/18 C 025/19,COMP SEC,16MG,B/20,LISTE I,HOP,OFF,,EL KENDI INDUSTRIE DU MEDICAMENT,213,43829,43829,Gé,F,24MOIS,,,D,med_13696,3,med_13963
nc_10638,TESTOSTERONE,dci_4273,ANDRIOL,TESTOSTERONE UNDECANOATE,00509A07497,CAPS.,40,B/60,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_14417,3,med_13965
nc_10639,ACIDE FOLIQUE,dci_284,ANEFOL,ACIDE FOLIQUE,23512E02020,COMP.,5 MG,BTE/60,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13549,3,med_13966
nc_10640,MOLSIDOMINE,dci_2640,ANGORAL,MOLSIDOMINE,318/06 C 022/19,COMP SEC,2MG,B/30,Liste I,HOP,OFF,,PHARMIDAL N.S SARL,213,43817,43817,Gé,F,24 MOIS,,,D,med_14201,3,med_13967
nc_10640,MOLSIDOMINE,dci_2640,ANGORAL,MOLSIDOMINE,318/06 C 023/19,COMP,4MG,B/30,Liste I,HOP,OFF,,PHARMIDAL N.S SARL,213,43817,43817,Gé,F,24 MOIS,,,D,med_14198,3,med_13968
nc_10641,FLURBIPROFENE,dci_2269,ANTAPROFENE,FLURBIPROFENE,03504B03315,COMP.PELLI,100 MG,BTE/20,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13958,3,med_13969
nc_10642,IBUPROFENE,dci_2914,ANTARENE G¿,IBUPROFENE,31804B01005,COMP.PELLI,400MG,B/30,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_14027,3,med_13970
nc_10642,IBUPROFENE,dci_2914,ANTARENE G¿,IBUPROFENE,31804B04005,COMP.PELLI,200MG,B/30,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_14029,3,med_13971
nc_10643,ACIDE TRETINOIQUE/ERYTHROMYCINE,dci_327,ANTIBIOABEREL,ACIDE TRETINOIQUE /ERYTHROMYCINE,09507B00998,GEL.DERM.,"0,025%",T/20G,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_13553,6,med_13972
nc_10643,ACIDE TRETINOIQUE/ERYTHROMYCINE,dci_327,ANTIBIOABEREL,ACIDE TRETINOIQUE/ERYTHROMYCINE,09507B01098,TMP,"0,05",B/15,NULL,NULL,O,,,NULL,,,Ré,,,,,N/A,med_13554,6,med_13973
nc_10644,OLANZAPINE,dci_2771,ANZAPINE - ORO,OLANZAPINE,32116D10108,COMP ORO DISP,10MG,B/30,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_14240,3,med_13974
nc_10645,DEXPANTHENOL,dci_1812,APAISA BEBE,DEXPANTHENOL,263/07 A 185/19,POMMADE,"0,05",TUBE/30G,,HOP,OFF,,BIOPHARM SPA,213,43730,43730,Gé,F,24 MOIS,,,D,med_13844,6,med_13975
nc_10646,SILDENAFIL,dci_4018,APHRODIL,SILDENAFIL CITRATE,055/25 N 045/19,COMP PELL,50MG,B/04,LISTE I,HOP,OFF,,DAR AL DAWA DEVELOPMENT & INVESTMENT Co Ltd,962,43656,43656,Gé,F,24MOIS,,,D,med_14373,3,med_13976
nc_10647,ARIPIPRAZOLE,dci_798,ARIPIPRAZOL BEKER,ARIPIPRAZOLE,44716D16117,COMP.,20 MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13626,3,med_13977
nc_10648,ARIPIPRAZOLE,dci_798,ARIPIPRAZOLE  LDM,ARIPIPRAZOLE,30916D10315,COMP.,10 MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13624,3,med_13978
nc_10649,ARIPIPRAZOLE,dci_798,ARIPIPRAZOLE BEKER ORO,ARIPIPRAZOLE,44716D17017,COMP ORO DISP,10 MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13628,3,med_13979
nc_10649,ARIPIPRAZOLE,dci_798,ARIPIPRAZOLE BEKER ORO,ARIPIPRAZOLE,44716D17117,COMP ORO DISP,15 MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13625,3,med_13980
nc_10650,ACETYLSALICYLIQUE ACIDE,dci_247,ASIAPIRINE,ACIDE  ACETYLSALICYLIQUE,12112A11104,COMP ENRO GR .,81MG,B/30,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13529,3,med_13981
nc_10651,ACETYLSALICYLIQUE ACIDE,dci_247,ASPALGIC,ACIDE ACETYSALICYLIQUE,00303A00199,COMP.,500MG,B/20,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13536,3,med_13982
nc_10652,ACETYLSALICYLIQUE ACIDE,dci_247,ASPEGIC ADULTES,ACIDE ACETYLSALICYLIQUE,37603A06908,PDR.SOL.BUV.SACHET,"1G DL-LYSINE 1,8G/SACHET-DOSE",BTE/20,NULL,NULL,O,,,NULL,,,Ré,,,,,N/A,med_13531,2,med_13983
nc_10653,ACETYLSALICYLIQUE ACIDE,dci_247,ASPIREFF,ACIDE ACETYSALICYLIQUE,05003A00598,COMP.EFFER.,500MG,B/12,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13528,3,med_13984
nc_10654,ACETYLSALICYLIQUE ACIDE,dci_247,ASPIRINE,ACIDE ACETYLSALICYLIQUE,00803A00597,COMP.EFFER.,500MG,B/20,NULL,NULL,O,,,NULL,,,Ré,,,,,N/A,med_13527,3,med_13985
nc_10655,ACETYLSALICYLIQUE ACIDE,dci_247,ASPIRINE PH 8,ACIDE ACETYSALICYLIQUE,05303A00197,COMP.,500MG,B/20,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_13526,3,med_13986
nc_10656,ACETYLSALICYLIQUE ACIDE,dci_247,ASTAPIN,ACIDE ACETYSALICYLIQUE,20003A00199,COMP.,500MG,B/20,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13524,3,med_13987
nc_10657,ACETYLSALICYLIQUE ACIDE,dci_247,ATAPSIN,ACIDE ACETYLSALICYLIQUE,26303A00102,COMP.,500MG,B/20,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13530,3,med_13988
nc_10658,CANDESARTAN,dci_1347,ATASARTAN,CANDESARTAN CILEXETIL,38006E19620,COMP.SEC.,4 MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13723,3,med_13990
nc_10658,CANDESARTAN,dci_1347,ATASARTAN,"CANDESARTAN, CILEXETIL",38006E23420,COMP.SEC.,16 MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13724,3,med_13989
nc_10659,ATORVASTATINE,dci_878,ATOR 20 MG,ATORVASTATINE,31706M22511,COMP.PELLI,20MG,B/28,NULL,O,O,,,213,,,Gé,,,,,N/A,med_13640,3,med_13991
nc_10660,ATORVASTATINE,dci_878,ATOR 40 MG,"ATORVASTATINE ,S/F CALCIQUE TRIHYDRAT¿E",31706M23211,COMP.PELLI.SEC,40MG,BTE/28,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13653,3,med_13992
nc_10661,ATORVASTATINE,dci_878,ATORIN,"ATORVASTATINE, CALCIQUE TRIHYDRATEE EXP ATORVASTA",44706M23316,COMP.PELLI,80MG,BTE/90,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13642,3,med_13993
nc_10661,ATORVASTATINE,dci_878,ATORIN,"ATORVASTATINE, TRIHYDRATEE  EXP EN ATORVASTATINE",44706M22516,COMP.PELLI,20 MG,BTE/90,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13634,3,med_13994
nc_10661,ATORVASTATINE,dci_878,ATORIN,"ATORVASTATINE, TRIHYDRATEE EXP EN ATORVASTATINE",44706M19816,COMP.PELLI,10 MG,BTE/90,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13645,3,med_13995
nc_10661,ATORVASTATINE,dci_878,ATORIN,"ATORVASTATINE,CALCIQ TRIHYDRATEE EXP ATORVASTATIN",44706M22511,COMP.PELLI,20 MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13646,3,med_13996
nc_10661,ATORVASTATINE,dci_878,ATORIN,"ATORVASTATINE,CALCIQUE TRIHYDRATEE EXP ATORVASTAT",44706M23216,COMP.PELLI,40 MG,BTE/90,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13648,3,med_13997
nc_10661,ATORVASTATINE,dci_878,ATORIN,"ATORVASTATINE,CALCIQUE TRIHYDRATEE EXP EN ATORVAS",44706M23211,COMP.PELLI,40 MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13649,3,med_13998
nc_10662,ATORVASTATINE,dci_878,ATORIN 10 MG,ATORVASTATINE S/F CALCIQUE DE TRIHYDRAT¿E,44706M19811,COMP.PELLI,10MG,BTE/28,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13650,3,med_13999
nc_10663,ATORVASTATINE,dci_878,ATORIN 20 MG,ATORVASTATINE S/F CALCIQUE TRIHYDRAT¿E,44706M22511,COMP.PELLI,20MG,BTE/28,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13651,3,med_14000
nc_10664,ATORVASTATINE,dci_878,ATORIN 40 MG,ATORVASTATINE S/F CALCIQUE TRIHYDRAT¿E,44706M23211,COMP.PELLI,40MG,BTE/28,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13638,3,med_14001
nc_10665,ATORVASTATINE,dci_878,ATORIN 80 MG,ATORVASTATINE S/F CALCIQUE TRIHYDRAT¿E,44706M23311,COMP.PELLI,80MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13637,3,med_14002
nc_10666,ATORVASTATINE,dci_878,ATORVASTATINE  LDM,"ATORVASTATINE,CALCIQUE TRIHYDRATE EXP ATORVASTATI",30906M22516,COMP.PELLI,20 MG,BTE/30,NULL,NULL,O,,,213,,,Gé,,,,,N/A,med_13635,3,med_14003
nc_10667,ATROPINE,dci_886,ATROPINE ALCON,ATROPINE,02817H05699,COLLY.,"0,30",FL/10 ML,NULL,NULL,O,,,NULL,,,Ré,,,,,N/A,med_13655,4,med_14004
nc_10667,ATROPINE,dci_886,ATROPINE ALCON,ATROPINE,02817H05799,COLLY.,"0,50",FL/10 ML,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_13654,4,med_14005
nc_10667,ATROPINE,dci_886,ATROPINE ALCON,ATROPINE,02817H05899,COLLY.,1,FL/10 ML,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_13658,4,med_14006
nc_10668,ATROPINE,dci_886,ATROPINE-ALCON,ATROPINE,02817H05697,COLLY.,"0,30%",FL/10 ML,NULL,NULL,O,,,NULL,,,Ré,,,,,N/A,med_13659,4,med_14007
nc_10668,ATROPINE,dci_886,ATROPINE-ALCON,ATROPINE,02817H05797,COLLY.,"0,50%",FL/10 ML,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_13656,4,med_14008
nc_10668,ATROPINE,dci_886,ATROPINE-ALCON,ATROPINE,02817H05897,COLLY.,1%,FL/10 ML,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_13657,4,med_14009
nc_10669,AMOXICILLINE ET INHIBITEUR D'ENZYME,dci_542,AUGMENTIMEX,AMOXICILLINE/ACIDE CLAVULANIQUE,40013G18109,PDRE.SUSP.BUV.,"100MG/12,5MG/ML",FL/30ML,NULL,NULL,O,,,NULL,,,Gé,,,,,N/A,med_13609,2,med_14010
nc_10669,AMOXICILLINE ET INHIBITEUR D'ENZYME,dci_542,AUGMENTIMEX,AMOXICILLINE/ACIDE CLAVULANIQUE,40013G18109,PDRE.SUSP.BUV.,"100MG/12,5MG/ML",FL/60ML,NULL,NULL,O,,,NULL,,,Gé,,,,,N/A,med_13608,2,med_14011
nc_10670,AMOXICILLINE ET INHIBITEUR D'ENZYME,dci_542,AUGMENTIN ENFANT,AMOXICLLINE /ACIDE CLAVULANIQUE,26213G20404,SOL.BUV.SACHET,"500MG/62,5MG",B/12,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_13601,2,med_14012
nc_10671,OMCONAZOLE,dci_2788,AUMEPRAZOL HISPAL,OMEPRAZOLE,37310A00107,GLES.,20MG,B/14,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_14246,3,med_14013
nc_10672,PEMETREXED,dci_3480,A-XED 500,PEMETREXED DISODIQUE EXPRIME EN PEMETREXED,555/05 G 102/20,PDRE. LYOPH. P. SOL. A DILUER P. PERF. IV.,500MG/FL. DE PDRE.,B/01FL. DE PDRE.,Liste I,HOP,,,ACCURE LABS PVT LTD,91,43878,43878,Gé,I,24 MOIS,,,D,med_14289,5,med_14014
nc_10673,AZITHROMYCINE,dci_1096,AZITHRON,AZITHROMYCINE,28913E17608,COMP.PELLI,250MG,B/06,NULL,O,O,,,NULL,,,Gé,,,,,N/A,med_13661,3,med_14015
nc_10673,AZITHROMYCINE,dci_1096,AZITHRON,"AZITHROMYCINE, S/F MONOHYDRATE HEMIETHANOLATE",28913E32808,COMP.PELLI,600MG,BTE/08,NULL,NULL,O,,,NULL,,,Gé,,,,,N/A,med_13662,3,med_14016
nc_10674,PYRIDOXINE (VIT B6),dci_3837,"B,SIX",PYRIDOXINE,00314H10298,COMP.,250,B/20,NULL,O,O,,,213,,,Gé,,,,,N/A,med_14334,3,med_14017
nc_10675,BANDELETTE REACTIVES,dci_1110,"BANDELET,REACTIV,RECHERCHE GLUCOSE/ACETONE D'URINE","BANDELET,REACTIV,RECHERCHE GLUCOSE/ACETONE URINE",00326A02501,BANDELETTE,NULL,NULL,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_13664,10,med_14018
nc_10676,BANDELETTE REACTIVES,dci_1110,BANDELETTE REACTIVE POUR ANALYSE MULTIPLE D'URINE,BANDELETTE REACTIVE POUR ANALYSE MULTIPLE D'URINE,00226A00301,BANDELETTE,NULL,NULL,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_13669,10,med_14019
nc_10677,BANDELETTE REACTIVES,dci_1110,BANDELETTE REACTIVE POUR DOSAGE DU GLUCASE(SANG),BANDETELLE REACTIVE POUR DOSAGE DU GLUCOSE (SANG),00126A00201,BANDELETTE,NULL,B/50,NULL,O,O,,,NULL,,,Ré,,,,,N/A,med_13670,10,med_14020
nc_10678,BANDELETTE REACTIVES,dci_1110,BANDELETTES REACTIVES POUR ANALYSE D'URINE,BANDELETTES REACTIVES POUR ANALYSE D'URINE,99999A02201,BANDELETTE,NULL,NULL,NULL,NULL,NULL,,,NULL,,,Ré,,,,,N/A,med_13668,10,med_14021
nc_10679,BANDELETTE REACTIVES,dci_1110,BANDELETTES REACTIVES POUR DOSAGE DU GLUCOSE,BANDELETTES REACTIVES POUR DOSAGE DU GLUCOSE (SAN,99999A02001,BANDELETTE,NULL,B/50,NULL,NULL,NULL,,,NULL,,,Ré,,,,,N/A,med_13667,10,med_14022
