30771	Cabinet médical Dr. Fellous Ali	NULL	NULL	NULL	Bloc des enseignants, rue emir abdelkader, Sidi Akkacha 02210, Algérie	027 76 03 44	NULL	NULL	NULL	NULL	NULL	Tenes	Sidi Akkacha	02210	NULL	NULL	2022-05-23 19:51:58.134879	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	36.46323019999999,1.3024336	NULL	0	https://maps.google.com/?cid=12893502068799935903	ChIJmV8B4GZ7hBIRn5WVodHr7rI	NULL	NULL	NULL	0
11	Cabinet médical Dr. Fellous Ali	NULL	NULL	NULL	Bloc des enseignants, rue emir abdelkader, Sidi Akkacha 02210, Algérie	027 76 03 44	NULL	NULL	NULL	168	NULL	Tenes	Sidi Akkacha	2210	NULL	NULL	31/03/2022 16:38:42	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.46323019999999,1.3024336	NULL	0	https://maps.google.com/?cid=12893502068799935903	ChIJmV8B4GZ7hBIRn5WVodHr7rI	NULL	NULL	NULL	
52522	Dr Cherif	NULL	NULL	NULL	G855+356, N19, Ténès, Algérie	027 76 68 71	NULL	NULL	NULL	168	NULL	Tenes	Ténès	NULL	NULL	NULL	26/04/2022 14:42:58	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.50767,1.3078924	NULL	0	https://maps.google.com/?cid=85037608731411811	ChIJPz_O1_J7hBIRYwX8LEEdLgE	NULL	NULL	NULL	
1929	Dr BENZAMIA ORL et Dr ZOURIGUE Rhumatologue	NULL	NULL	NULL	586H+P8F, Chlef, Algérie	027 77 01 76	NULL	NULL	NULL	30	NULL	Chlef	Chlef	NULL	NULL	NULL	05/04/2022 13:31:04	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1618098,1.3282953	NULL	0	https://maps.google.com/?cid=18082826201792602836	ChIJWUsckn0OhBIR1GL5pJ8a8_o	NULL	NULL	NULL	
479	Docteur KESSAS youcef	NULL	NULL	NULL	11 Bd. Abd El Hamid Ibn Badis, Chlef 02000, Algérie	027 77 08 64	NULL	NULL	NULL	168	NULL	Chlef	Chlef	2000	NULL	NULL	31/03/2022 16:56:56	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1654232,1.3379284	NULL	0	https://maps.google.com/?cid=2921407022563794202	ChIJSZ-00n8PhBIRGh0_cDXsiig	NULL	NULL	NULL	
28176	Docteur KESSAS youcef	NULL	NULL	NULL	11 Bd. Abd El Hamid Ibn Badis, Chlef 02000, Algérie	027 77 08 64	NULL	NULL	NULL	NULL	NULL	Chlef	Chlef	02000	NULL	NULL	2022-05-23 17:36:26.042449	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	36.1654232,1.3379284	NULL	0	https://maps.google.com/?cid=2921407022563794202	ChIJSZ-00n8PhBIRGh0_cDXsiig	NULL	NULL	NULL	0
1916	Cabinet médical dr Benaichouche	NULL	NULL	NULL	Rue commandant Bounaama n 8, Chlef 02000, Algérie	027 77 11 45	NULL	NULL	NULL	168	NULL	Chlef	Chlef	2000	NULL	NULL	05/04/2022 13:30:31	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1676657,1.3343524	NULL	0	https://maps.google.com/?cid=5478373886049477831	ChIJqUXDvjoPhBIRx2TBEAYYB0w	NULL	NULL	NULL	
30841	Dr kadouche mahfod	NULL	NULL	NULL	588P+P45, Chlef, Algérie	027 77 21 65	NULL	NULL	NULL	NULL	NULL	Chlef	Chlef	NULL	NULL	NULL	2022-05-23 19:53:01.979978	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	36.1667656,1.3353609	NULL	0	https://maps.google.com/?cid=16594863981839944254	ChIJoSWgtqwPhBIRPop-Pd7MTOY	NULL	NULL	NULL	0
1910	Dr kadouche mahfod	NULL	NULL	NULL	588P+P45, Chlef, Algérie	027 77 21 65	NULL	NULL	NULL	168	NULL	Chlef	Chlef	NULL	NULL	NULL	05/04/2022 13:30:27	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1667656,1.3353609	NULL	0	https://maps.google.com/?cid=16594863981839944254	ChIJoSWgtqwPhBIRPop-Pd7MTOY	NULL	NULL	NULL	
989	Dr ZOURIGUE Epouse BENZAMIA RHUMATOLOGUE	NULL	NULL	NULL	586H+P79, Chlef, Algérie	027 77 26 62	NULL	NULL	NULL	30	NULL	Chlef	Chlef	NULL	NULL	NULL	31/03/2022 17:55:02	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1617792,1.328245	NULL	0	https://maps.google.com/?cid=5006731466756710783	ChIJDVG-GnwOhBIRf-HNAb57e0U	NULL	NULL	NULL	
52781	Cabinet de pédiatrie de zeboudj chlef	NULL	NULL	NULL	588V+337, Chlef, Algérie	027 77 55 62	NULL	NULL	NULL	168	NULL	Chlef	Chlef	NULL	NULL	NULL	26/04/2022 14:54:14	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1651611,1.3426723	NULL	0	https://maps.google.com/?cid=16265936838054737446	ChIJ1x7QJHQOhBIRJnYxo183vOE	NULL	NULL	NULL	
1920	docteur kerkoud	NULL	NULL	NULL	586H+93X, Chlef, Algérie	027 77 58 29	NULL	NULL	NULL	168	NULL	Chlef	Chlef	NULL	NULL	NULL	05/04/2022 13:30:35	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1609785,1.3277251	NULL	0	https://maps.google.com/?cid=4436532988692929742	ChIJrSvngH0OhBIRzhxYWT-7kT0	NULL	NULL	NULL	
28823	Clinique EL IHSSENE	NULL	NULL	NULL	Cia des Citronniers, Chlef 02000, Algérie	027 77 62 85	NULL	NULL	NULL	155	NULL	Chlef	Chlef	02000	NULL	NULL	2022-05-23 18:09:34.035877	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	36.16992219999999,1.3416136	NULL	0	https://maps.google.com/?cid=2692713701756310194	ChIJ787_ttgNhBIRshIDW9hwXiU	NULL	NULL	NULL	0
1923	Cabinet Medical ABEDDOU Amar	NULL	NULL	NULL	58HG+8X5, Chlef, Algérie	027 77 64 44	NULL	NULL	NULL	168	NULL	Chlef	Chlef	NULL	NULL	NULL	05/04/2022 13:30:39	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1782644,1.3274916	NULL	0	https://maps.google.com/?cid=969908546598447072	ChIJ____NC0MhBIR4KedMK_OdQ0	NULL	NULL	NULL	
52932	Cabinet Benaissa rééducations التأهيل الحركي	NULL	NULL	NULL	Cité promotionnel en face universitaires droit, 5868+969, Chlef, Algérie	027 77 84 82	NULL	NULL	NULL	168	NULL	Chlef	Chlef	NULL	NULL	NULL	26/04/2022 15:00:14	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1609205,1.3155951	NULL	0	https://maps.google.com/?cid=14198491595211414914	ChIJeXSvoWQPhBIRgh3yBuEsC8U	NULL	NULL	NULL	
1931	عيادة الدكتورة بن عيسى للتاهيل الحركي والوظيفي	NULL	NULL	f	586H+VRQ, Chlef, Algérie	027 77 84 82	NULL	NULL	NULL	168	NULL	Chlef	Chlef	NULL	NULL	NULL	05/04/2022 13:31:05	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1622029,1.3295979	NULL	0	https://maps.google.com/?cid=15872379977036489133	ChIJhTc1yH0OhBIRrWFIX34FRtw	NULL	NULL	NULL	
52550	Cabinet de Pneumo-Phtisiologie	NULL	NULL	NULL	Cité des Fonctionnaires Bloc A N°04، Bd. Abd El Hamid Ibn Badis, Chlef 02000, Algérie	027 77 89 62	NULL	NULL	NULL	162	NULL	Chlef	Chlef	2000	NULL	NULL	26/04/2022 14:43:47	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1669802,1.3396803	NULL	0	https://maps.google.com/?cid=8638754655375424533	ChIJfUIys3cOhBIRFXxnx5YF43c	NULL	NULL	NULL	
14	Mme. BOUZIANE M.J.	NULL	NULL	NULL	17 Boulevard Emir Abdelkader، Chlef 02000, Algérie	027 77 94 45	NULL	NULL	NULL	168	NULL	Chlef	Chlef	2000	NULL	NULL	31/03/2022 16:38:44	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1665697,1.3371216	NULL	0	https://maps.google.com/?cid=14127762647925948176	ChIJzT0fKXgOhBIREH-otEblD8Q	NULL	NULL	NULL	
52579	Cabinet medical de psychiatrie, Dr fettah.z	NULL	NULL	NULL	282P+RM2, Rue de la République, Chlef, Algérie	027 79 85 11	NULL	NULL	NULL	28	NULL	Ouled Ben Abdelkader	Chlef	NULL	NULL	NULL	26/04/2022 14:45:12	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.002023,1.336651	NULL	0	https://maps.google.com/?cid=13710843587928318279	ChIJ_9VQ6kgFhBIRR-FonZmzRr4	NULL	NULL	NULL	
52735	Cabinet Lotfi	NULL	NULL	NULL	588Q+G4G, Chlef, Algérie	027 79 86 17	NULL	NULL	NULL	168	NULL	Chlef	Chlef	NULL	NULL	NULL	26/04/2022 14:51:15	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.166307,1.337818	NULL	0	https://maps.google.com/?cid=13360027884237418651	ChIJ0wqeHsUPhBIRm_BIhZNaaLk	NULL	NULL	NULL	
52786	طبيب شويدر	NULL	NULL	NULL	588Q+GFR, Chlef, Algérie	027 79 92 15	NULL	NULL	NULL	168	NULL	Chlef	Chlef	NULL	NULL	NULL	26/04/2022 14:54:28	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.16637499999999,1.3386554	NULL	0	https://maps.google.com/?cid=12227081016544973208	ChIJx-Ccw2YPhBIRmNEVF2dRr6k	NULL	NULL	NULL	
1911	Dr.Medjamia.Neuropsychiatre	NULL	NULL	NULL	586G+PR5, Chlef, Algérie	027 79 98 09	NULL	NULL	NULL	158	NULL	Chlef	Chlef	NULL	NULL	NULL	05/04/2022 13:30:27	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	36.1617588,1.3271245	NULL	0	https://maps.google.com/?cid=12497531205314764359	ChIJq6rDZYcOhBIRR14lnmomcK0	NULL	NULL	NULL	
28725	Koceir Rafik قصير رفيق	NULL	NULL	NULL	05 quartier zighoud youcef, Aïn Oussara, Algérie	027 80 17 56	NULL	NULL	NULL	NULL	NULL	Aïn Oussara	Aïn Oussara	NULL	NULL	NULL	2022-05-23 18:07:04.939955	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	35.4551458,2.9036227	NULL	0	https://maps.google.com/?cid=4201108177685276341	ChIJZ50_pevpiBIRtWbrEaFVTTo	NULL	NULL	NULL	0
28719	Clinique El Kaouthar	NULL	NULL	NULL	FV3M+8VR, Aïn Oussara 17200, Algérie	027 80 31 01	NULL	NULL	NULL	155	NULL	Aïn Oussara	Aïn Oussera	17200	NULL	NULL	2022-05-23 18:07:03.113464	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	35.4533125,2.8846875	NULL	0	https://maps.google.com/?cid=15469948753578440548	ChIJNWBw8sjpiBIRZDeKlm1MsNY	NULL	NULL	NULL	0
28964	DR. ABBADI Kamel	NULL	NULL	NULL	9938+45Q, Had sahari, Algérie	027 81 91 88	NULL	NULL	NULL	NULL	NULL	Had-Sahary	Had-Sahary	NULL	NULL	NULL	2022-05-23 18:16:50.530596	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	35.3528352,3.3654942	NULL	0	https://maps.google.com/?cid=1754916877018159131	ChIJ1_AEuQgTiRIRG1gBCZq3Whg	NULL	NULL	NULL	0
28633	Hopital Ophtalmologique Amitié Algérie – Cuba	NULL	NULL	NULL	2 reu nabti mohamed, Constantine 25000, Algérie	027 93 66 74	NULL	NULL	NULL	23	NULL	Constantine	Constantine	25000	NULL	NULL	2022-05-23 18:06:13.410851	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	36.3708671,6.6221851	NULL	0	https://maps.google.com/?cid=7781987480099411128	ChIJ68tFCm938RIRuNTc5WEs_2s	NULL	NULL	NULL	0
28391	Cabinet Médical Dr MIHOUBI Noureddine	NULL	NULL	NULL	M64R+J8P, Djelfa 17000, Algérie	027 93 98 16	NULL	NULL	NULL	NULL	NULL	Djelfa	Djelfa	17000	NULL	NULL	2022-05-23 17:51:46.191816	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	34.65658739999999,3.2408235	NULL	0	https://maps.google.com/?cid=15752634437454065515	ChIJfQmpy3bPiRIRa-8IUY-ZnNo	NULL	NULL	NULL	0
28253	Dr Sellami Pédiatre	NULL	NULL	NULL	FV4V+9FG, Aïn Oussara, Algérie	027 94 50 90	NULL	NULL	NULL	26	NULL	Aïn Oussara	Aïn Oussera	NULL	NULL	NULL	2022-05-23 17:37:20.652062	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	35.4560065,2.8935267	NULL	0	https://maps.google.com/?cid=3670369810494250960	ChIJ4YJpx3PpiBIR0N_TbOXF7zI	NULL	NULL	NULL	0
1453	Dr Sellami Pédiatre	NULL	NULL	NULL	FV4V+9FG, Aïn Oussara, Algérie	027 94 50 90	NULL	NULL	NULL	26	NULL	Aïn Oussara	Aïn Oussera	NULL	NULL	NULL	31/03/2022 18:27:41	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	35.4560065,2.8935267	NULL	0	https://maps.google.com/?cid=3670369810494250960	ChIJ4YJpx3PpiBIR0N_TbOXF7zI	NULL	NULL	NULL	
52809	الدكتور حساني محمد/ طبيب مختص في الأمراض الجلدية Dermatologue	NULL	NULL	NULL	شارع الغربية، Laghouat 03000, Algérie	029 10 17 08	NULL	NULL	NULL	6	NULL	Laghouat	Laghouat	3000	http://dermatologue-dermatologist.business.site/	NULL	26/04/2022 14:55:09	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	33.803631,2.879394	NULL	0	https://maps.google.com/?cid=15498303463749636437	ChIJr2uhEUriYhIRVdEAAuMIFdc	NULL	NULL	NULL	
52803	Cabinet médico-chirugical	NULL	NULL	NULL	RV99+29W, Laghouat, Algérie	029 11 19 25	NULL	NULL	NULL	168	NULL	Laghouat	Laghouat	NULL	NULL	NULL	26/04/2022 14:55:04	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	33.8176084,2.8684488	NULL	0	https://maps.google.com/?cid=13073304102686377443	ChIJk2hVcDDiYhIR40VH6dC0bbU	NULL	NULL	NULL	
29799	Houari Boumediene Hospital Sedrata	NULL	NULL	NULL	4GJM+VGX, Rue de la paix, Sédrata, Algérie	029 12 32 42	NULL	NULL	NULL	NULL	NULL	Sedrata	Sédrata	NULL	NULL	NULL	2022-05-23 18:51:44.777034	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	36.1322256,7.5338631	NULL	0	https://maps.google.com/?cid=1747632950155063320	ChIJ599kG12R8BIRGLDCp-jWQBg	NULL	NULL	NULL	0
52801	Docteur Hamza BENFERHAT	NULL	NULL	NULL	RV4M+3QH, Rue Pasteur, Laghouat, Algérie	029 12 75 48	NULL	NULL	NULL	168	NULL	Laghouat	Laghouat	NULL	NULL	NULL	26/04/2022 14:55:01	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	33.80519719999999,2.8844854	NULL	0	https://maps.google.com/?cid=5127763694652220175	ChIJyQ30FXbjYhIRD-Pjh-l5KUc	NULL	NULL	NULL	
52806	Dr Mahammedi Lamine	NULL	NULL	NULL	RV29+G63, Laghouat, Algérie	029 13 26 27	NULL	NULL	NULL	168	NULL	Laghouat	Laghouat	NULL	NULL	NULL	26/04/2022 14:55:07	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	33.8012578,2.8680482	NULL	0	https://maps.google.com/?cid=6025959476883764298	ChIJdRclwZfjYhIRSjSOojeCoFM	NULL	NULL	NULL	
52852	عيادة الدكتور احمد عيسات	NULL	NULL	NULL	Q4RX+27Q, Ksar Hirane, Algérie	029 13 93 02	NULL	NULL	NULL	168	NULL	Ksar El Hirane	Ksar Hirane	NULL	NULL	NULL	26/04/2022 14:56:22	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	33.790097,3.1482244	NULL	0	https://maps.google.com/?cid=14767640848726522488	ChIJp9U2AvBUYhIReHrkDhwz8cw	NULL	NULL	NULL	
53072	د.سلمان يوسف طبيب مختص في الجراحة العامة جراحة الجهاز الهضمي و الجراحة بالمنظار	NULL	NULL	NULL	سعداوي مختار N47, Aflou, Algérie	029 16 71 95	NULL	NULL	NULL	168	NULL	Aflou	Aflou	NULL	https://doctor-1513.business.site/	NULL	26/04/2022 15:08:49	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	34.11431870000001,2.0966519	NULL	0	https://maps.google.com/?cid=3014016220841593124	ChIJCfhLRt0UfRIRJEmHrsjv0yk	NULL	NULL	NULL	
53071	Dr Dahmani Youssef	NULL	NULL	NULL	4474+649, Hai-zaoui said, Aflou, Algérie	029 17 81 72	NULL	NULL	NULL	168	NULL	Aflou	Aflou	NULL	NULL	NULL	26/04/2022 15:08:49	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	34.1130267,2.1053549	NULL	0	https://maps.google.com/?cid=1702439271144669856	ChIJcXshJ3AVfRIRoMJASH9HoBc	NULL	NULL	NULL	
52915	د.لعمور طبيبة عامة	NULL	NULL	NULL	نهج هرويني أحمد ثنية المخزن غرداية, FMHM+875, Ghardaia, Algérie	029 23 82 33	NULL	NULL	NULL	168	NULL	Ghardaia	Ghardaia	NULL	NULL	NULL	26/04/2022 14:59:35	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	32.47826360000001,3.6832292	NULL	0	https://maps.google.com/?cid=2137624119846728940	ChIJFQN1Up8oZBIR7HTFts9dqh0	NULL	NULL	NULL	
1009	Clinique Des Oasis	NULL	NULL	NULL	FMWR+64X, Ghardaïa, Algérie	029 23 99 70	NULL	NULL	NULL	155	NULL	Bounoura	Ghardaia	NULL	NULL	NULL	31/03/2022 17:56:28	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	32.495624,3.6903609	NULL	0	https://maps.google.com/?cid=12513518209973615805	ChIJ9YWoXCkmZBIRvfzbM4PyqK0	NULL	NULL	NULL	
52968	الجزيرة عيادة متخصصة(أمراض القلب- ارتفاع الضغط الشرياني)	NULL	NULL	NULL	FMMX+PW9, Bounoura, Algérie	029 25 52 67	NULL	NULL	NULL	168	NULL	Bounoura	Bounoura	NULL	NULL	NULL	26/04/2022 15:02:46	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	32.484281,3.699872	NULL	0	https://maps.google.com/?cid=6454271239074141608	ChIJH-tZZiomZBIRqNUI6X4tklk	NULL	NULL	NULL	
52918	Dr KOUMNI Nadir	NULL	NULL	NULL	FMHW+H52, El HARAMINE, Algérie	029 26 05 02	NULL	NULL	NULL	168	NULL	Bounoura	El HARAMINE	NULL	https://www.facebook.com/1756903141267550/	NULL	26/04/2022 14:59:37	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	32.4788746,3.6953987	NULL	0	https://maps.google.com/?cid=5924344052417405449	ChIJTynGc9QpZBIRCaKJ84Z_N1I	NULL	NULL	NULL	
52971	طبيب العيون دودو نذير	NULL	NULL	NULL	FMHW+J53, El Haramayne, Ghardaïa, Algérie	029 26 90 90	NULL	NULL	NULL	168	NULL	Bounoura	Ghardaia	NULL	NULL	NULL	26/04/2022 15:02:48	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	32.4790058,3.6954083	NULL	0	https://maps.google.com/?cid=4990816054368716598	ChIJoRwzXecpZBIRNsf2S8LwQkU	NULL	NULL	NULL	
52916	centre HAYET de fertilité	NULL	NULL	NULL	Avenue laarbi ben m'hidi، route de beni izguen، Ghardaia 47000, Algérie	029 26 99 48	NULL	NULL	NULL	168	NULL	Ghardaia	Ghardaia	47000	http://centrehayet.com/portal/	NULL	26/04/2022 14:59:36	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	32.47744600000001,3.691018	NULL	0	https://maps.google.com/?cid=8775870130940694998	ChIJrxfqY5soZBIR1lGuNWMnynk	NULL	NULL	NULL	
52912	Cabinet Dr Baba Ali Pneumologue	NULL	NULL	NULL	FMHW+RGV, Ghardaïa, Algérie	029 26 99 99	NULL	NULL	NULL	162	NULL	Bounoura	Ghardaia	NULL	NULL	NULL	26/04/2022 14:59:34	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	32.47961,3.696306199999999	NULL	0	https://maps.google.com/?cid=13679861714865704405	ChIJkVfkuYMoZBIR1U0JK8Ch2L0	NULL	NULL	NULL	
52768	Cabinet Dr Foutia , Neurologue	NULL	NULL	NULL	FMMJ+344, Ghardaïa, Algérie	029 28 52 64	NULL	NULL	NULL	19	NULL	Ghardaia	Ghardaia	NULL	NULL	NULL	26/04/2022 14:53:13	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	32.4826279,3.6803385	NULL	0	https://maps.google.com/?cid=8979430176514284974	ChIJaQbfY6AoZBIRrp2OpCtYnXw	NULL	NULL	NULL	
52617	Cabinet de Radiologie	NULL	NULL	NULL	Unnamed Road, 7J6C+5P6, Metlili, Algérie	029 29 64 33	NULL	NULL	NULL	2	NULL	Metlili	Metlili	NULL	NULL	NULL	26/04/2022 14:47:44	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	32.26041,3.6217687	NULL	0	https://maps.google.com/?cid=1869446624095719521	ChIJ5yDCFMTTZRIRYVDHw8yb8Rk	NULL	NULL	NULL	
30814	Oued Righ Urology center	NULL	NULL	NULL	N° 01 Bloc 907 HAI KHEMISTI ( en face UMC EPH Slimane Amirat, Touggourt 30200, Algérie	029 66 37 10	NULL	NULL	NULL	60	NULL	Touggourt	Touggourt	30200	NULL	NULL	2022-05-23 19:52:27.098920	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	33.1001713,6.060097499999999	NULL	0	https://maps.google.com/?cid=11053863614583760993	ChIJAdmazbuZXhIRYWjhPmQ2Z5k	NULL	NULL	NULL	0
52878	Dr lakhdar Tidjani	NULL	NULL	NULL	4327+PPP, Touggourt, Algérie	029 66 37 54	NULL	NULL	NULL	168	NULL	Touggourt	Touggourt	NULL	NULL	NULL	26/04/2022 14:57:27	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	33.1018349,6.064318	NULL	0	https://maps.google.com/?cid=16062677461115529789	ChIJWcESfRSZXhIRPep2EwwY6t4	NULL	NULL	NULL	
30809	Dr lakhdar Tidjani	NULL	NULL	NULL	4327+PPP, Touggourt, Algérie	029 66 37 54	NULL	NULL	NULL	NULL	NULL	Touggourt	Touggourt	NULL	NULL	NULL	2022-05-23 19:52:25.573766	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	33.1018349,6.064318	NULL	0	https://maps.google.com/?cid=16062677461115529789	ChIJWcESfRSZXhIRPep2EwwY6t4	NULL	NULL	NULL	0
2048	Dr Boumaza	NULL	NULL	NULL	Unnamed Road, Touggourt, Algérie	029 66 42 32	NULL	NULL	NULL	168	NULL	Touggourt	Touggourt	NULL	NULL	NULL	06/04/2022 09:47:06	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	33.0935449,6.0638932	NULL	0	https://maps.google.com/?cid=16537011429530697382	ChIJ7xtx8saZXhIRpn7AP0dEf-U	NULL	NULL	NULL	
52877	Dr DJARI FAYCAL	NULL	NULL	NULL	14 Rue el Istiklal, Touggourt, Algérie	029 67 11 91	NULL	NULL	NULL	168	NULL	Touggourt	Touggourt	NULL	NULL	NULL	26/04/2022 14:57:26	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	16	7	NULL	NULL	0	NULL	NULL	NULL	33.1091395,6.0664058	NULL	0	https://maps.google.com/?cid=6969418321531166487	ChIJpdj4XACYXhIRF9_2sQlZuGA	NULL	NULL	NULL	
30791	Cabinet Dentaire Dr: DOB Ibtissam	NULL	NULL	NULL	Bloc 709, Cité Khemisti - en face L'urgence, Touggourt, 30200, Algérie	029 68 23 23	NULL	NULL	NULL	79	NULL	Touggourt	Touggourt	30200	NULL	NULL	2022-05-23 19:52:19.378650	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL	33.10023900000001,6.060129000000001	NULL	0	https://maps.google.com/?cid=14199211148610594591	ChIJkdghfw-YXhIRH2ezG0-7DcU	NULL	NULL	NULL	0
